"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8338","Ap1b1",2629.0904256695,-0.0182186610892702,0.0561868574236257,-0.324251291577121,0.745747792818991,0.868308973566064
"8339","Kars",917.522256647922,-0.0182525278638032,0.0512703412897169,-0.356005585386342,0.721836382329109,0.853244760732047
"8340","Dhx29",872.005496817673,-0.0182549173321556,0.065130885167999,-0.280280504173539,0.779262307010395,0.888812872841623
"8341","Lztr1",2506.9921465112,-0.0182565926913212,0.0526767836005973,-0.346577589659712,0.728908684433876,0.857481700084332
"8342","Glod4",966.232286560048,-0.0182603292790782,0.0650273900552139,-0.280809813581225,0.77885627621963,0.888681878009389
"8343","Synpo",4441.69854517116,-0.0182791315420798,0.0956169086282329,-0.1911704927959,0.848392020590002,0.926593649058331
"8344","Spats1",23.439143548785,-0.0183344540831614,0.223517374999955,-0.0820269747851374,0.934625262954346,0.968537644314171
"8345","Suv420h1",1152.49482141934,-0.0183890419883076,0.0494920204111254,-0.371555693939176,0.710223682082419,0.845653678599456
"8346","Apeh",199.244959753984,-0.0183935470497961,0.102006965580143,-0.180316578825639,0.856904040971573,0.930107498735446
"8347","Klhl18",467.988269114064,-0.0184002240806891,0.0683850789100668,-0.269067819675798,0.787877493685509,0.89406619612193
"8348","Vps8",885.053040966603,-0.0184057780634204,0.0567163979811953,-0.324523043045205,0.745542079600469,0.868188648346063
"8349","Lpcat3",278.501408651433,-0.0184172109190637,0.0741227975975639,-0.248468912615206,0.803771620161414,0.903355528857828
"8350","Hspbp1",477.080769629007,-0.0184226499626055,0.0705501527500486,-0.261128420626882,0.793993475317078,0.897205564022103
"8351","Rbx1",1323.65454245762,-0.0184238835805784,0.0450599445161792,-0.408874972625924,0.682631416555424,0.829016457995578
"8352","Morc2b",48.4858863603746,-0.0184269180565256,0.231713684523736,-0.0795245136013452,0.936615434320786,0.96993318995533
"8353","Ece1",725.223542843052,-0.0184689043865193,0.119257050802354,-0.15486635181955,0.87692668091656,0.94007434320447
"8354","Zfp317",482.692159352953,-0.0185988938476514,0.0637215041461081,-0.291877822045846,0.770380040948265,0.883937386885694
"8355","Tbc1d22b",912.564492056855,-0.0186563197058525,0.0599008825530546,-0.311453169147023,0.755456139198672,0.874725123011764
"8356","Bri3bp",3128.69848577318,-0.0186595213814643,0.0410198277942288,-0.454890290497261,0.649188168497198,0.807750564681754
"8357","Pxdc1",195.547470688313,-0.0186762677469779,0.136466814335792,-0.136855746489567,0.891144818805184,0.947386981974778
"8358","Efcab6",8.47926721054963,-0.0187157009634528,0.368668824333573,-0.0507656187020543,0.959512287835841,0.981178667238809
"8359","Rab40b",1142.69180569589,-0.0187410506827287,0.106498925118641,-0.175974082948264,0.860314303502518,0.931766117392383
"8360","Rad1",176.926330357,-0.0187520646420084,0.101260160060878,-0.185186993885202,0.853082370032502,0.928000260970952
"8361","Smim8",71.9541820708746,-0.0188511239932768,0.167362476487705,-0.112636502451979,0.910318744416071,0.957950458596134
"8362","Xpa",63.8217930800445,-0.0188782461778062,0.143115600931908,-0.131909072490205,0.895056212529176,0.950347665625547
"8363","F8",66.1089752991776,-0.0188850525354743,0.165163934564137,-0.114341260913355,0.908967275481599,0.957206966042387
"8364","Gpi1",9144.33858970231,-0.018898066468325,0.0614310755875851,-0.307630401837604,0.758363584014276,0.876530670525114
"8365","Snurf",9021.20983514588,-0.0189714692021962,0.058442481971428,-0.32461778764754,0.745470363122127,0.868186253666846
"8366","Tmem168",389.345653987645,-0.0190012591922043,0.0805635633260283,-0.235854254798899,0.813545766256574,0.909278229818732
"8367","Clptm1",2338.09151370346,-0.0190786492641597,0.0543679786927887,-0.350917023639325,0.725650599639389,0.855968062215844
"8368","Neu1",899.815556139872,-0.0190858798820174,0.0578312141402857,-0.330027307324368,0.741379328760423,0.865485622440651
"8369","Zfp235",401.81120200621,-0.01911288489118,0.0684706735584216,-0.279139723590892,0.780137599191747,0.889524358463518
"8370","Swi5",1415.62406849467,-0.0191370026273131,0.0621266127476276,-0.308032287307405,0.758057764312032,0.876414687043026
"8371","Spg7",664.502652050622,-0.0191381591642035,0.0862426168340085,-0.221910696437224,0.824383403572006,0.915175592468116
"8372","Trim24",512.648441883888,-0.0191531473595598,0.0655994630519251,-0.29197109958658,0.770308720857937,0.883937386885694
"8373","Tmem8b",1566.39517919991,-0.0191897743856756,0.0545549573597591,-0.351751248912722,0.725024822523902,0.855496517263804
"8374","Efhd2",1588.94164949672,-0.0192361432945283,0.0879993198250123,-0.218594227009704,0.826966150231858,0.916765579154304
"8375","Cope",725.289166174362,-0.0193011126564562,0.0475905187122505,-0.405566343438232,0.685061262591294,0.83061003568769
"8376","Sidt1",1689.57946261805,-0.0193102614336878,0.125285755631274,-0.154129743931301,0.877507436226493,0.940213600600186
"8377","Inadl",63.9732762999962,-0.019311778219431,0.159998878689646,-0.120699459756156,0.903929086920222,0.954690364560318
"8378","Fam169a",1376.75785280595,-0.0193209631554631,0.0511626322812153,-0.377638176418787,0.705699400467419,0.842941926869958
"8379","Gm15328",93.338680942519,-0.0193348612671129,0.181758499529865,-0.106376655381313,0.915283514276258,0.960251708553984
"8380","Klhdc1",279.371803888305,-0.0193628847813331,0.107620803650405,-0.179917675064306,0.857217198935201,0.930208456986736
"8381","Sarm1",521.651634931858,-0.0194207906207213,0.0650018709241417,-0.29877279445365,0.765113410207946,0.880831650106327
"8382","Ctnnbip1",460.404007805452,-0.0195407722191864,0.0895182819558385,-0.21828806130156,0.827204675884351,0.916828608557033
"8383","Pcdhb7",307.044282949928,-0.0195642285293335,0.101233718195268,-0.193258025864431,0.846756897099961,0.925825046731669
"8384","Atp6v0a1",9248.03865642467,-0.0195790809677967,0.0594181275726642,-0.329513597409358,0.74176751805776,0.86580527510558
"8385","Adam8",116.947107646644,-0.0195980817860934,0.152973500432303,-0.128114227174702,0.89805857717317,0.951943349324497
"8386","Pcdh17",3058.94660763144,-0.0196871688393647,0.120464606383173,-0.163426996778987,0.870182248264665,0.935795858664675
"8387","Slc25a14",646.369405689866,-0.0197076053038038,0.0555017078210923,-0.35508106106087,0.722528864472082,0.853749083595358
"8388","Zmat5",128.587547303019,-0.0197719328078288,0.105181512121437,-0.187979164865031,0.850892984045498,0.926866665116111
"8389","Gpr37",896.888849490912,-0.0198060905399393,0.0955345178920917,-0.207318684146297,0.835760983284808,0.920874302567221
"8390","Cep164",254.406502394208,-0.019884146714903,0.114760457158375,-0.173266534547365,0.862441927369119,0.933002556653695
"8391","Pttg1",104.652292148783,-0.0199115660660803,0.113858585391701,-0.174879794945454,0.861174086903807,0.932409727908909
"8392","2700049A03Rik",236.879775361254,-0.0199459002114858,0.0963862696906782,-0.206937152724096,0.836058940787066,0.920978780814623
"8393","Sall4",6.86418259938304,-0.0199866281195053,0.513514812363043,-0.0389212299982794,0.968953190300864,0.985948469183473
"8394","Fbxw7",2681.28477514786,-0.020046438092694,0.0450046923684422,-0.445429954916229,0.656009068729617,0.81191279197467
"8395","Casc3",1180.13692113393,-0.0200471950259015,0.0463751843230602,-0.432282810699967,0.66553587878732,0.818007241828221
"8396","Atg2a",1013.62486086142,-0.0200894986907906,0.0442448331843728,-0.454052987544909,0.649790689391488,0.808052013395987
"8397","Emp2",412.330767957656,-0.020117704768352,0.127334564981772,-0.157990917636792,0.874463955507146,0.938626986198481
"8398","Poldip3",1118.3768157953,-0.0201537705465,0.0458690963470758,-0.43937579223282,0.660389264194485,0.814458574446441
