"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7652","Ctbp2",602.191868388518,-0.0207685330343266,0.0632119167273132,-0.328554078243173,0.742492762870323,0.874819170681149
"7653","Nudt10",329.625884207565,-0.0207788843211641,0.0670207283968453,-0.310036682951691,0.756533060864572,0.881664935888495
"7654","Urb2",327.895311221304,-0.0207883688444596,0.0605966721594216,-0.343061229332334,0.731552397616687,0.86845217088504
"7655","Ikzf4",328.475651549045,-0.02081365028709,0.0674522215241684,-0.308568788644453,0.757649566014425,0.882119622833075
"7656","Ddx28",195.412762146181,-0.0208144498967764,0.0875276966761394,-0.237804154424305,0.812032996330014,0.910291918937036
"7657","Rtn4ip1",233.600109817293,-0.020850359953895,0.0817273609749962,-0.255120925295434,0.798629702748279,0.903645399232656
"7658","Nos1",1014.29601528091,-0.0208625373203883,0.0607347260359595,-0.34350261674081,0.731220372583269,0.868402832423239
"7659","Ubac1",451.546904285045,-0.0209480784313806,0.0560871389652263,-0.373491656337975,0.708782554089805,0.854649113789323
"7660","Casp6",33.2220934673183,-0.0210493343101937,0.186829731562551,-0.112665870330956,0.910295460448709,0.960391974105935
"7661","Trim39",415.95973191194,-0.0210612993808372,0.0772840291706232,-0.272518133524577,0.785223650183906,0.896231354194393
"7662","Dnajc11",1132.05401011476,-0.0210649026159892,0.0393931743814597,-0.534734835329831,0.592833229508674,0.78451303744491
"7663","Arhgef40",229.136545688013,-0.0210823533635054,0.0976958547301063,-0.21579578193719,0.829146936386401,0.918417369964883
"7664","Mrpl46",268.164131019021,-0.0211060152684949,0.0675550005257904,-0.312427134989619,0.754715930985137,0.880392783608049
"7665","Mff",2070.19590853245,-0.0211120312345459,0.0476228086092978,-0.44331764234552,0.65753599663837,0.824174968966685
"7666","Cd63",377.533192845814,-0.0211643796411708,0.0897136206075225,-0.235910439215917,0.813502167534155,0.910647532147091
"7667","Srsf4",797.054971405488,-0.021198881174807,0.0435035150187845,-0.487291226137785,0.62605196453454,0.8049497780767
"7668","Zfp930",242.425620342607,-0.0212284278993197,0.0711051343362112,-0.298549859971347,0.76528352735129,0.886295851052093
"7669","Mettl21a",146.309907718299,-0.0212381764899661,0.100266372117376,-0.211817542027986,0.832249382475441,0.919832836972733
"7670","1700123O20Rik",170.559367997682,-0.0212507491398718,0.0909546461513268,-0.233641161161967,0.815263570003727,0.911263142809548
"7671","Pigv",64.8227362465094,-0.0212815291953852,0.151330441535893,-0.140629532164139,0.888162616784541,0.947562528253878
"7672","Adnp2",477.582088687751,-0.0213197841567412,0.0720573248177986,-0.295872546068698,0.76732741793871,0.887508829111968
"7673","Acsbg1",1934.31769276641,-0.0213382083115667,0.0405240441143397,-0.526556733858062,0.598501444210412,0.788110477398413
"7674","Cep44",104.036118495385,-0.0213697185418373,0.106311677455723,-0.201010077662798,0.840690694062759,0.924110127540407
"7675","Gbf1",1806.98989043796,-0.02138723484779,0.0506982331236294,-0.421853653077741,0.673131840902605,0.834045432579923
"7676","Gm2897",48.3325956911496,-0.0214156991054474,0.183883269003893,-0.116463554413936,0.907285168861962,0.958774710552364
"7677","March2",572.568629783786,-0.0214445217246044,0.0550970632736422,-0.389213516119709,0.697118205796555,0.847311628717694
