"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1824","Hagh",989.057502465063,0.382189235300755,0.0886563342754216,4.31090726257008,1.62586086248861e-05,0.000263568608633159
"1825","Clec11a",40.3187408233654,0.38188713595058,0.18361136039335,2.07986660047866,0.037537770258766,0.118733348477188
"1826","Trip13",8.79926328907101,0.381861745804957,0.391409247635766,0.975607367765377,0.329259072010144,0.532544620203091
"1827","Atp6ap2",3834.6376270566,0.381807784233271,0.104478335542663,3.65442062462186,0.00025776339070513,0.00250874801245392
"1828","Kif20b",19.375062941335,0.381543124837175,0.241363851115091,1.58077990168976,0.11392837151651,0.263266660231341
"1829","Elmo1",528.966868580938,0.381485293605272,0.117274638936503,3.25292234591166,0.00114224708000742,0.00827757584234001
"1830","Dnase1l2",35.4510983914224,0.381350118690565,0.278076881899865,1.37138375576251,0.17025535860254,0.344100273052252
"1831","Stat5b",227.901590334937,0.381237790166872,0.103469444468028,3.68454467042851,0.000229111843618424,0.00227290025523494
"1832","Pard3",567.920289776989,0.380859314289437,0.143660693666045,2.65110312758747,0.00802293401845003,0.0378685399569395
"1833","2310033P09Rik",145.949863615082,0.380788726873059,0.114713284337256,3.31948238665667,0.000901844936921831,0.00686182267848674
"1834","Gen1",23.5653962812837,0.380712119140858,0.254190860862308,1.49774117704053,0.134200509049637,0.293651878578516
"1835","Slco1b2",4.45007185568632,0.380666801914073,0.552327590490685,0.689204755416781,0.490694424672239,0.67960742031648
"1836","Xlr",8.87561426274562,0.3806439368987,0.426072647271232,0.893378017426185,0.371654770702713,0.574084404626466
"1837","Cxx1a",1037.41013403101,0.380502435889278,0.0898882843511369,4.23305927614432,2.30533711384064e-05,0.000352813859571588
"1838","Ppp1r1b",469.335961167135,0.380437506847684,0.0955000212451088,3.98363792895145,6.7868250846204e-05,0.000852146031051291
"1839","Kctd11",22.1738789224124,0.380280034069906,0.231171873888174,1.64500995589914,0.0999677579733851,0.240548863693094
"1840","Omd",41.6425262314426,0.380267191834368,0.31001565035043,1.22660643552843,0.219970549218698,0.409067719296123
"1841","Morn5",6.26832894634343,0.380156075605589,0.451659366287756,0.841687572495482,0.399962856292625,0.600733963583116
"1842","Recql4",51.5282803827305,0.380124568693814,0.175515163901576,2.16576482763037,0.0303291623371452,0.101417347998103
"1843","Hspbap1",111.918177427785,0.38003353460139,0.158626658363269,2.39577343759635,0.0165853384205122,0.0645652403065121
"1844","1110015O18Rik",2.93569792147728,0.379701708214684,0.62392097318182,0.608573400375233,0.542807240032533,0.720861697037159
"1845","Pim3",353.503467693757,0.379623394855366,0.0974558481832921,3.89533724175671,9.80621928934876e-05,0.00113754057286349
"1846","Tmc3",4.43970480201078,0.379316543887445,0.568159376386451,0.667623486740526,0.504373961587909,0.691005177102999
"1847","Pdlim2",45.276847137599,0.379311390251013,0.222083750185108,1.70796553072819,0.0876427384863843,0.219493898618141
"1848","Plk3",57.8709799636701,0.378889634613614,0.259053638159027,1.46259144363385,0.14357920593165,0.30741635553645
"1849","Ak3",1287.32468604416,0.378765966549602,0.0927054271254253,4.08569355963543,4.39453474195965e-05,0.000601692443378935
"1850","Dpysl2",1648.70918498048,0.378448586811378,0.0652121855575323,5.80334156225293,6.50061780450638e-09,3.59493385323677e-07
"1851","Ppm1h",2084.3685141388,0.37827150695973,0.132824253317803,2.84790990734693,0.00440073806454556,0.0238131541001346
"1852","Camk1g",195.228360363714,0.378107152321761,0.186498114322408,2.0274046935837,0.0426210423357476,0.1302008139522
"1853","Pxmp2",47.292361938999,0.377900529879421,0.227840678471015,1.65861747083717,0.097192899015163,0.236003918227389
"1854","Ostm1",1510.54054689487,0.37782212683063,0.0429925458579994,8.7880845223389,1.52131499518801e-18,7.90830244998568e-16
"1855","Gins2",18.7421740991578,0.377704193042689,0.250360467351287,1.50864150813684,0.131390420650814,0.289738915448168
"1856","Deb1",148.757902401928,0.377194324501686,0.130706454652063,2.88581252934882,0.00390404630153734,0.0216033613292482
"1857","St3gal5",2165.55760280858,0.376970413965431,0.0921157659411638,4.09235498520644,4.27014285773921e-05,0.000589546668153383
"1858","Ankrd35",129.818319098023,0.376780996887574,0.163846438071746,2.29959833928515,0.0214709862735236,0.0785640616930082
"1859","Depdc7",10.9724782881353,0.376527784536129,0.366495197743598,1.02737440177743,0.3042442003473,0.506623510811114
"1860","Gm13152",25.341825767507,0.375718449180084,0.247724032320175,1.51668146873405,0.129347125223927,0.286774014482107
"1861","Eya4",100.853818833467,0.375711699107186,0.123545995024888,3.04106741000792,0.00235741045673204,0.0146258152177476
"1862","Fggy",92.8748320352842,0.375694934110336,0.136515134951223,2.75203869698823,0.00592255220221337,0.0299779946749489
"1863","BC030500",32.7380719215307,0.375593826076135,0.305177724472982,1.23073801249667,0.218420866117173,0.407308847551115
"1864","Mesdc1",207.105774989212,0.375452131359118,0.126510670866954,2.96775069475337,0.00299987538071463,0.01756120741826
"1865","Gramd1c",69.9308028850487,0.375428533030032,0.136570336295002,2.74897567960204,0.0059781821730827,0.0301672945347598
"1866","Ostf1",226.350272624565,0.374652939197753,0.149450662618229,2.50686703313456,0.0121806523219067,0.0515061998643496
"1867","Imp3",236.570549003114,0.37464375158878,0.0764711867072609,4.89914917919284,9.62525453028934e-07,2.42106200644939e-05
"1868","Dtx1",1099.82683301358,0.374165588880253,0.100616134120857,3.71874344159176,0.000200216277505462,0.00203015139642242
"1869","Birc3",17.3453105031781,0.374086043548444,0.267276009288134,1.39962447263706,0.161625801551299,0.332966231861626
"1870","Prpf38b",1181.64993631821,0.374076451773408,0.083516892620478,4.47905136357631,7.49754927690241e-06,0.000140029079009932
"1871","Mblac2",974.246011064224,0.374026986104069,0.0738524162111861,5.06451928444038,4.09432191958696e-07,1.18242500622146e-05
"1872","2210016F16Rik",104.07346331999,0.373972028061495,0.156634905098645,2.38753953230268,0.0169615784478051,0.0656871915288481
"1873","Msrb1",141.157141519739,0.373813299135656,0.115419403754051,3.23873878201814,0.00120059476300205,0.00859761541672716
"1874","Ormdl1",161.670086604458,0.373212239168501,0.0903671702702519,4.1299538101323,3.62836124610979e-05,0.00051864613779177
"1875","Slc6a7",840.231381150737,0.373050287644099,0.277070847482759,1.34640757421191,0.17817110958361,0.354004134788686
"1876","Wnt4",157.298357683999,0.372999564791225,0.477619024396535,0.78095625538054,0.434828223581866,0.632864782712011
"1877","Grm8",112.615271329773,0.372826735159206,0.166158136523604,2.24380667091945,0.0248448430143988,0.0874616990540745
"1878","Rhoh",10.5035414566312,0.372624714550036,0.336683540337511,1.10675061268661,0.268401766248246,0.467940250938111
"1879","Hk2",155.82154419295,0.37254410958954,0.150326217454694,2.47823776781863,0.0132033126341015,0.0545753316032355
"1880","Ctnna3",13.1974623084304,0.372459962630524,0.407034089835388,0.915058399116284,0.360160972845962,0.562402159961228
"1881","Syce1",3.21300665873146,0.372361132331095,0.793020811034554,0.469547743451175,0.638678166882762,0.794209872620737
"1882","Ino80b",127.650239324055,0.372339117769387,0.102302847619213,3.63957725942575,0.00027308599557506,0.00262896992739196
"1883","Dbi",329.0154079279,0.372309638340374,0.0809296323430327,4.60041183385441,4.21656461968096e-06,8.67510887123016e-05
"1884","Fam89b",246.316980851152,0.372033690564911,0.087627265197663,4.24563849762635,2.17971819368785e-05,0.000337564103580556
"1885","Efemp2",97.7198817295197,0.37193690934603,0.151068145409332,2.46204723264615,0.0138146472627283,0.0565754790079433
"1886","Pcp4l1",373.244175179632,0.371787577824428,0.139266638663118,2.66960976005008,0.00759394486801235,0.0362163823292516
"1887","Ak6",142.687484355098,0.371634803335499,0.144238869663087,2.57652326452338,0.00997994893311764,0.0444424053717789
"1888","Frmd3",56.2648305017626,0.371377694799781,0.218391988753322,1.70050969781341,0.0890350938274701,0.22208929754309
"1889","Rrp8",210.050706613079,0.371188580548247,0.09564744315378,3.88079982390598,0.000104113508121308,0.00119068910125869
"1890","Agpat9",25.1145599442149,0.371052465943716,0.240328272398047,1.54394013755133,0.122602835341878,0.276699163119622
"1891","Mrps22",329.537807070106,0.371031086612021,0.0789865885314913,4.69739348806151,2.63502515089076e-06,5.7948420086276e-05
"1892","Ctsh",116.246164482885,0.370905928852332,0.179517583467295,2.06612590080851,0.0388165931860422,0.121750758394274
"1893","Lrmp",9.79400000881301,0.370876164657506,0.501256303351174,0.739893268529483,0.459364759255822,0.653332733296356
"1894","Fam167a",64.7981877844286,0.370809399172518,0.202717640300541,1.82919157219258,0.0673709145422901,0.181815785360585
"1895","Cep41",125.564366273753,0.370676043153523,0.10638625256731,3.48424758094564,0.000493522735170382,0.00422547254960431
"1896","Pgpep1",337.770575302023,0.370545066673962,0.129993387375474,2.85049166080792,0.00436516950270562,0.0236637799756812
"1897","Arxes1",691.340175931259,0.37022223930319,0.070950916265773,5.21800504896068,1.80860535610651e-07,6.06563452225399e-06
"1898","H2-D1",386.321441179272,0.370091540714378,0.161352751916609,2.29367975642368,0.0218089003819065,0.079406178798942
"1899","Smarca5-ps",22.2945951891302,0.369956007981534,0.247460320149586,1.49501143358216,0.134911458208697,0.294752618487619
"1900","Plekha4",9.08295360139587,0.369897640268169,0.425458142026573,0.869410181002168,0.384622816416095,0.586849899423637
"1901","Shcbp1",14.6231664268156,0.369863619856839,0.309235448364539,1.19605828443325,0.231673815082695,0.423806820670337
"1902","A630072M18Rik",192.646000797891,0.369756568866138,0.106309917086164,3.47810043503703,0.000504980676888404,0.00429867557645997
"1903","Unc13b",725.337985213091,0.369416718160299,0.101805308150055,3.62865871017062,0.00028489758147349,0.00271801014332754
"1904","Spink10",33.7576033511605,0.369285600251429,0.372250910529803,0.992034108730176,0.321180887019123,0.524373527330739
"1905","Dnaja4",1300.08835292377,0.369265253607414,0.0708692321238942,5.21051579847601,1.88316343032548e-07,6.27519950767646e-06
"1906","Abca13",3.33414682990123,0.369222519950551,0.64264906278549,0.574532106761656,0.565607780390709,0.738871949672735
"1907","A630001G21Rik",3.11642177501303,0.369181644979146,0.643463617164938,0.573741288754971,0.566142883800358,0.739137569934415
"1908","Gap43",826.057462155612,0.369086912835571,0.205528124226169,1.7957976030055,0.0725267121051734,0.191899232317642
"1909","Fzd8",83.683392607407,0.369072173244354,0.159523292663514,2.31359425374228,0.0206899891917872,0.0763151327923183
"1910","Snai2",8.36919671513287,0.368689736919701,0.429015016499042,0.859386554644117,0.390127285164144,0.591717079569619
"1911","Pno1",475.133636977929,0.368559086106862,0.105185775395096,3.50388714369875,0.000458519631794458,0.0039902978001309
"1912","Glce",948.009565319395,0.368273927966038,0.130178413494112,2.82899382532953,0.00466945998570999,0.0249146073058653
"1913","Tmem179b",29.7225564264576,0.368153259772484,0.215226696516657,1.71053714864779,0.0871665900597739,0.218617396587677
"1914","Ggt5",32.3070186344256,0.367747003225868,0.245614417924742,1.49725332223187,0.134327355523969,0.293764564492539
"1915","Rwdd1",664.07677394974,0.367537722447122,0.0657446867193707,5.59037909810029,2.26574398429508e-08,1.03316600687374e-06
"1916","Thbs1",26.0824162899165,0.36740846074646,0.490283011881234,0.749380361633784,0.453627984072888,0.648961417449472
"1917","Tmem151a",2576.21320639513,0.367404259658739,0.0833212569305588,4.40949012525026,1.03614282740044e-05,0.000181762062916872
"1918","Txn1",469.508245354265,0.367387630545294,0.0811119338395272,4.52939059833215,5.91540538393608e-06,0.000115025869030528
"1919","Car14",43.1812885228767,0.367114485083176,0.334623968402393,1.09709560506351,0.272599601247217,0.472354531272261
"1920","9430020K01Rik",1168.62627347564,0.366964947937621,0.120918543331959,3.03481118632225,0.00240686314969845,0.0148516373729254
"1921","Ntn4",56.8359581168098,0.36695723731152,0.170966184400322,2.1463732058983,0.0318432152652257,0.105077220072195
"1922","Txndc12",267.344661932298,0.366892275724205,0.0763900911526185,4.80287783648795,1.56401314518174e-06,3.73518912696926e-05
"1923","C1ql1",67.7491332773239,0.366757945006716,0.192434584132465,1.90588374049362,0.0566652910371323,0.160243843604004
"1924","Pdcd6",669.551206617469,0.366527133098307,0.075215672716053,4.87301542169257,1.09907639807108e-06,2.71633857811702e-05
"1925","Lypla2",739.76997928388,0.366500802684132,0.111799676864021,3.27819196767355,0.00104474319665621,0.00769979685815387
"1926","1110065P20Rik",250.117188908585,0.366438691624329,0.0838306313522011,4.37117895587348,1.23577453384189e-05,0.000211314735255091
"1927","2010320M18Rik",45.6117638064876,0.366371752920313,0.191866330418803,1.90951560975082,0.0561956100026373,0.159282177024924
"1928","Chst2",2644.9909227543,0.365749505507823,0.0692757337470649,5.27961936633142,1.29452523683315e-07,4.61970733830961e-06
"1929","Igsf6",6.8935522014442,0.365605773490395,0.45090083152437,0.810834107922099,0.417460944360848,0.61738128371162
"1930","9230009I02Rik",2.76741345571317,0.365494112119941,0.786233871662349,0.464866912115056,0.642026766789591,0.796370411484425
"1931","Slc19a3",52.1555094783567,0.365465372290549,0.208234568533054,1.75506581287217,0.0792480511669327,0.20468257004775
"1932","Hbb-b1",523.322551039245,0.365442088373095,0.177231737223994,2.06194496593594,0.0392129758394014,0.122648687969407
"1933","Ndn",2334.81886374023,0.365415475514103,0.259801361204928,1.40651871036914,0.159570152636785,0.329951807262087
"1934","Timp4",436.25922027661,0.365373391825021,0.105152180115288,3.47471057114012,0.000511404808058777,0.00434577854606154
"1935","Galnt18",1031.82168943557,0.365351561621863,0.117525310850702,3.1087053416603,0.00187909018567697,0.0123231334926965
